OBJECTID,male_high_white_old,male_med_white_old,male_low_white_old,female_high_white_old,female_med_white_old,female_low_white_old,male_high_poc_old,male_med_poc_old,male_low_poc_old,female_high_poc_old,female_med_poc_old,female_low_poc_old,length,male_high_white_new,male_med_white_new,male_low_white_new,female_high_white_new,female_med_white_new,female_low_white_new,male_high_poc_new,male_med_poc_new,male_low_poc_new,female_high_poc_new,female_med_poc_new,female_low_poc_new
74650,2.727748674,2.295306394,2.016673382,2.707581484,2.399462201,2.640121245,2.259689392,1.71810106,1.711383767,2.23582559,1.70676067,1.796345112,90.51257348,4.091908084,4.090700432,3.936963471,4.074320086,4.022713811,3.893625657,4.060096671,4.073355345,3.803640568,4.025341668,3.987880697,3.792671627
74721,2.671155296,2.251332794,1.955891709,2.668172488,2.386324492,2.634653205,2.191640216,1.662331439,1.653238313,2.176241228,1.661541704,1.753367878,751.09665,4.311072556,4.28884203,4.120695916,4.311305088,4.249027711,4.103223462,4.275007308,4.26294425,3.990285156,4.265547604,4.216592958,4.011686953
74747,2.759176298,2.328572315,2.047125753,2.74174785,2.437689302,2.679661189,2.289164629,1.749271647,1.742198334,2.266651989,1.739643686,1.829612665,180.7940968,4.009538959,4.00527378,3.848019859,3.994467509,3.941127942,3.808485763,3.976588524,3.986163699,3.713901476,3.945453718,3.906170994,3.707950641
74766,2.694952892,2.26217383,1.984072287,2.674272028,2.365397709,2.605805338,2.227265589,1.685370899,1.678717797,2.203147807,1.673707902,1.763217833,138.6722214,4.0320464,4.031451364,3.878545673,4.013987846,3.962763134,3.834470937,4.000533472,4.014519761,3.745508222,3.965106088,3.928047583,3.733566704
74771,2.72308772,2.295017093,2.009919034,2.70928523,2.410676962,2.654334259,2.250565298,1.71306811,1.705508009,2.229839631,1.705689318,1.79615047,290.8169133,4.171370739,4.162898796,4.001788545,4.159836895,4.104253693,3.967467225,4.1372321,4.14172282,3.867409092,4.11116659,4.069501054,3.868207407
74799,2.695931436,2.267859731,1.982763296,2.682127945,2.383517634,2.627175067,2.223409536,1.685911366,1.678352038,2.202683554,1.678532022,1.768993551,289.7330364,4.003437962,3.994945574,3.833790351,3.991909186,3.936304665,3.799483613,3.969274079,3.973743641,3.699379217,3.943213884,3.901524585,3.700193464
74835,2.868809349,2.440789241,2.155620804,2.855077286,2.556575973,2.800265114,2.396239074,1.858790282,1.851220246,2.37554801,1.851454939,1.941925209,292.6556578,4.258121579,4.249576835,4.088423308,4.246655663,4.191040218,4.054197234,4.223975964,4.228376841,3.954063318,4.198008469,4.156308949,3.954984808
74850,2.846193509,2.415917853,2.133984568,2.829250448,2.52591059,2.768118375,2.375838939,1.836253177,1.829122805,2.353567632,1.826928198,1.916969911,197.0720734,4.163056225,4.157977535,3.999642075,4.148523532,4.094623495,3.960981118,4.129633952,4.138266409,3.865087235,4.099247947,4.059355702,3.86023721
74891,2.671551115,2.241004783,1.95947228,2.654206904,2.350274146,2.592285727,2.201480201,1.661640992,1.654556415,2.179009056,1.652065501,1.74204601,152.2395894,4.185624236,4.181268668,4.023926199,4.170630857,4.117243918,3.984507075,4.152648351,4.162113559,3.889799337,4.121626215,4.082293791,3.883999785
74923,2.781913025,2.353573699,2.068851111,2.767733009,2.468553913,2.712037895,2.309648263,1.771893881,1.764384545,2.288736434,1.7642818,1.854692034,274.4540813,4.024864242,4.016862274,3.856162997,4.012945095,3.95761728,3.821272182,3.99086114,3.99591639,3.721804423,3.964246987,3.922855225,3.721876042
74950,2.638981565,2.209097417,1.926587773,2.622600824,2.320107789,2.562573605,2.168235554,1.629016692,1.621805257,2.146239676,1.620040811,1.710154597,186.114689,4.016217145,4.010727157,3.852208721,4.002152492,3.948131336,3.814180789,3.982854686,3.990955334,3.717883323,3.953162619,3.913157474,3.713894328
74977,1.997665254,1.910000201,1.815787998,1.889612157,1.911917926,2.319766055,1.775230244,1.652795718,1.744165493,1.672514801,1.552395326,1.772423088,445.7834829,3.639599818,3.762697696,3.490740672,3.444207156,3.481825994,3.276043853,3.813236145,4.045119655,3.666359866,3.567592044,3.687274038,3.413057164
74987,2.921054178,2.486974271,2.210974944,2.898363088,2.586543996,2.825963373,2.454836884,1.911772503,1.905374136,2.429726705,1.898843757,1.988064151,144.1235606,4.04444805,4.045951275,3.895904072,4.024671953,3.97468623,3.849178221,4.01386609,4.030377117,3.763764202,3.975956183,3.940183359,3.748261615
75052,2.93769453,2.51216185,2.223645608,2.927373735,2.634074148,2.879297419,2.462839285,1.927803892,1.919766428,2.443829352,1.922565913,2.0134861,430.9544001,4.237060222,4.224214414,4.059866103,4.229171631,4.171304394,4.030858929,4.201899084,4.201126787,3.925816195,4.181012022,4.136884783,3.93330901
75133,2.811200143,2.392118714,2.095850301,2.809126432,2.528720287,2.777417039,2.33113161,1.802582974,1.7933574,2.31618034,1.802338555,1.894273231,769.656758,4.138708146,4.11522904,3.94673202,4.139999708,4.077136478,3.930773198,4.102550753,4.089000589,3.816934808,4.094562994,4.044957101,3.840086014
75357,2.903706679,2.47107255,2.192741711,2.883250262,2.574702877,2.815223633,2.435855712,1.894092819,1.887414893,2.411849814,1.882571129,1.972116248,242.4512686,4.022165464,4.021186346,3.867665855,4.004345615,3.952835738,3.823996562,3.990384648,4.003931927,3.734329398,3.9552864,3.917919859,3.722905185
75411,2.747194138,2.315036633,2.035958118,2.72745599,2.41997114,2.660836436,2.278826298,1.737497959,1.730723882,2.255173772,1.726426441,1.816070476,50.10577982,4.049331167,4.047712918,3.893524111,4.032110776,3.98029317,3.850729618,4.017399965,4.030154688,3.760134744,3.983180778,3.945502645,3.749896821
75548,2.762004614,2.331526003,2.04989308,2.744762176,2.440978571,2.683041325,2.29186126,1.752085471,1.744990675,2.269441206,1.742573695,1.832570869,151.205185,4.116960072,4.112372645,3.954671586,4.102096963,4.048530243,3.915480308,4.083812868,4.093016595,3.820362322,4.052966559,4.013436963,3.814843214
75563,2.874582737,2.443677292,2.162682745,2.856716227,2.552000491,2.793769693,2.404878683,1.864705364,1.857694901,2.382151485,1.854804793,1.944717222,125.4168567,4.135796891,4.131836571,3.974725397,4.120370564,4.067116098,3.934712189,4.102797887,4.112770378,3.840436675,4.071134422,4.031928744,3.833827924
75694,2.842258794,2.407718801,2.132482287,2.818845071,2.505972589,2.745033564,2.376575927,1.833103167,1.826796191,2.351109161,1.819718002,1.908833873,152.1133295,4.047441505,4.0496359,3.900579821,4.027081676,3.977497278,3.852952491,4.017165874,4.034513872,3.768757935,3.978406141,3.94304384,3.752027781
75727,2.806624293,2.378434949,2.093503274,2.79265877,2.493800233,2.73738688,2.334211914,1.796601365,1.789067618,2.313407087,1.789122312,1.879565045,283.0219409,4.035433252,4.027011806,3.86576406,4.023776662,3.968150588,3.831308664,4.001175968,4.005750454,3.731177131,3.974922356,3.933203947,3.731784987
75761,2.677765388,2.247804302,1.965407341,2.661273706,2.358614185,2.601028367,2.207096682,1.667805537,1.660609247,2.18504622,1.658760733,1.748859626,181.6229123,4.166206736,4.160831091,4.002409546,4.152039198,4.098073856,3.964233047,4.132867875,4.141108772,3.868079594,4.10302693,4.063080131,3.863895306
75762,2.817666923,2.388315822,2.105033819,2.802061598,2.500723365,2.743560946,2.346379347,1.807663898,1.800359315,2.324768631,1.799170541,1.889398522,217.4293683,4.098390808,4.091615067,3.931521718,4.085198017,4.030317174,3.894881447,4.064340239,4.07094323,3.796625796,4.03586257,3.994919572,3.79437724
75804,2.75059152,2.320759852,2.038173588,2.734287066,2.43190786,2.674409936,2.279792177,1.740622713,1.733401681,2.257834065,1.731694297,1.821818981,190.0871582,4.121932167,4.116334048,3.957688505,4.107946893,4.053857878,3.919784284,4.08851967,4.096492951,3.823324924,4.058939547,4.018861322,3.819493893
75852,2.763119051,2.33036538,2.052223594,2.74247755,2.433660551,2.674088029,2.295403024,1.753531404,1.746873945,2.271304862,1.741893193,1.831409295,260.1881169,4.133297364,4.132635723,3.979621608,4.115280215,4.064005868,3.935617566,4.101737555,4.115647818,3.846531073,4.066367272,4.029255276,3.834679962
75861,2.829317227,2.395315218,2.119187762,2.806747681,2.495106208,2.734585508,2.363010415,1.820015454,1.813601508,2.337960164,1.807163385,1.896401176,85.28320875,3.967961229,3.969352058,3.819152438,3.948283102,3.898234987,3.77257574,3.937334933,3.953708854,3.686970119,3.899568154,3.863731813,3.671671007
75947,1.83149435,1.751503815,1.652222223,1.726442536,1.758956349,2.167562807,1.609507587,1.495855931,1.585296333,1.509018383,1.397842529,1.621074466,450.1881268,3.587861788,3.703328951,3.418583992,3.416674319,3.453156815,3.23709108,3.766059518,3.990979177,3.60036266,3.545292828,3.665806298,3.383355192
75948,2.767759939,2.346178557,2.052764561,2.762582046,2.477273041,2.724698465,2.289602803,1.758504722,1.749731027,2.273123407,1.756393135,1.847954672,640.1476242,4.060609509,4.041292913,3.874052842,4.05833615,3.997412145,3.853019013,4.024751808,4.016176149,3.742272055,4.011790942,3.964331381,3.759485978
76052,2.843388318,2.413051143,2.131208426,2.826352391,2.522877003,2.765037385,2.373099897,1.833456323,1.826334423,2.350781724,1.824073158,1.914098991,159.5474313,4.020681035,4.01585083,3.857893857,4.006016164,3.952312991,3.819000166,3.987449189,3.996360942,3.723538271,3.956886888,3.917212619,3.718406962
76055,2.578936805,2.12882412,1.869224611,2.538992507,2.18406019,2.394222521,2.144395317,1.609381839,1.62611413,2.109567126,1.579205362,1.67964146,314.9178334,3.767188529,3.764086545,3.570649372,3.735426219,3.685461977,3.519064657,3.764321686,3.789569463,3.480234283,3.70872576,3.684585471,3.446303665
76126,2.881066193,2.455523149,2.167020869,2.870732751,2.577412356,2.822631598,2.406218879,1.871173489,1.863139502,2.387203191,1.865927955,1.956847879,655.075734,4.184633644,4.171745913,4.007294904,4.176748478,4.11883196,3.97831047,4.149409698,4.148595222,3.873164637,4.128522934,4.084340024,3.880679249
76127,1.837042134,1.750891679,1.655531534,1.729571854,1.753939281,2.161998923,1.614620867,1.493893215,1.584766633,1.512304169,1.393903936,1.614522319,1797.579657,3.705466113,3.828815356,3.551727037,3.513110843,3.551516558,3.34241828,3.881834247,4.115305436,3.730304333,3.638777102,3.760550292,3.482180898
76162,2.870817675,2.443100094,2.157512924,2.857509153,2.559648557,2.803532309,2.39795932,1.860801166,1.853175114,2.377477412,1.853727358,1.944255414,310.8387583,4.047693825,4.038579235,3.876894332,4.036674693,3.980733082,3.843339686,4.013354453,4.017076898,3.742466706,3.988019252,3.945967917,3.744237393
76195,2.900048242,2.024765853,1.937458783,2.87262333,1.910679541,1.919441184,2.820113751,2.000781039,1.956369044,2.797900195,1.94459774,1.956410771,1031.338007,3.59440253,3.560632602,3.4247755,3.545004835,3.489369789,3.348537723,3.604296255,3.603702665,3.404999156,3.513190916,3.469000315,3.292061156
76233,2.737246183,2.316249263,2.022156188,2.732811595,2.448662005,2.696406012,2.258623327,1.728118946,1.719249207,2.242512968,1.726457199,1.818118295,673.1003889,4.091811625,4.0711388,3.902890202,4.090492527,4.028742409,3.883322712,4.055454013,4.04529862,3.771069945,4.043804465,3.995423023,3.789990415
76254,2.842055424,1.966236594,1.881749283,2.812554349,1.849793417,1.861954149,2.763536346,1.944449795,1.902040611,2.73985093,1.886910193,1.901620677,1144.266203,3.746090183,3.715989142,3.585984791,3.686080562,3.631822655,3.494310526,3.75669778,3.760070435,3.55935413,3.653725091,3.609844449,3.430490094
76283,2.686787457,2.269752767,1.971272838,2.687170613,2.410695588,2.660358379,2.205251935,1.678819047,1.669222878,2.191508132,1.680040572,1.77225546,871.9646895,4.164613017,4.138017212,3.969335863,4.168716236,4.104571422,3.957309173,4.12862065,4.111337751,3.841833029,4.124538651,4.073503215,3.869452463
76300,2.900572696,2.471847641,2.187671606,2.885861039,2.585866009,2.829120157,2.428668134,1.890547016,1.883125254,2.407498706,1.882607722,1.972959071,288.5392141,3.999004171,3.99106275,3.829844601,3.9867305,3.931182802,3.794581091,3.964544933,3.969753849,3.694776914,3.937373298,3.89571186,3.694285334
76344,2.768384272,2.472290566,2.252866962,2.712894955,2.453287504,2.502141029,2.488178095,2.122406669,2.084797618,2.459045024,2.106397256,2.104016834,470.6779509,4.272259911,4.235782784,4.118152044,4.284034922,4.20604503,4.075136821,4.23631433,4.216683775,4.04223195,4.237191349,4.181852593,4.026192898
76413,2.762587039,2.329615709,2.051819917,2.741615282,2.432310525,2.672579334,2.295109934,1.753041126,1.746428349,2.270849479,1.741195639,1.830666568,459.4347628,3.986920206,3.986518841,3.833763318,3.968640656,3.917478306,3.78938245,3.955400842,3.969639502,3.700668242,3.919641894,3.882639654,3.688298463
76418,2.640807829,2.20911048,1.929319708,2.621760319,2.315297001,2.556495049,2.171945052,1.631038959,1.624175476,2.148633273,1.620399888,1.710141345,389.3672978,3.975911509,3.973534665,3.818444048,3.959316223,3.907066257,3.77659727,3.943689188,3.95552972,3.684835102,3.910370379,3.872239116,3.675852687
76428,2.914963908,2.484597309,2.20279782,2.89788233,2.594341468,2.836477254,2.444708387,1.90503709,1.897918017,2.4223668,1.895625187,1.98564213,203.3552527,4.090930711,4.086268511,3.928601805,4.076188472,4.022629581,3.88955952,4.057848438,4.066944736,3.794416356,4.027186239,3.9876717,3.789108442
76465,2.91933954,2.491200261,2.206198649,2.905444038,2.606691675,2.850310138,2.446879485,1.90931685,1.901773353,2.426109093,1.901881026,1.992332931,564.9879327,4.165087802,4.15659076,3.995290659,4.153499353,4.097837524,3.960932472,4.130818813,4.135300753,3.86071628,4.104663254,4.062907055,3.861449643
76471,2.657664165,2.232678813,1.943459671,2.648088336,2.355920633,2.601487431,2.182315837,1.647820477,1.639696728,2.16367774,1.643040043,1.734070265,460.8310585,4.052899584,4.038468247,3.872498556,4.046016014,3.987071433,3.845088926,4.016902555,4.014297269,3.737928017,3.997389418,3.95205853,3.747314851
76515,2.767528003,2.340232137,2.05406805,2.754810408,2.457841311,2.702000096,2.294268343,1.757517232,1.749817995,2.274079697,1.750808414,1.841420933,334.7737182,4.249747922,4.239644573,4.076890758,4.239415166,4.182835745,4.04441271,4.214938949,4.217507167,3.942153049,4.190559155,4.147809599,3.945255553
76543,2.918786628,2.489323532,2.206204707,2.903029549,2.601454538,2.844231323,2.447601478,1.908780893,1.901507057,2.425918907,1.900194455,1.990410156,544.0388506,4.243853499,4.236832554,4.076269431,4.2306586,4.175488493,4.039693382,4.20944414,4.215798174,3.940969723,4.180926053,4.139640317,3.938730058
76548,1.90420127,1.90810066,1.877890691,1.775274355,1.892016407,2.394979124,1.615457424,1.518240996,1.598642648,1.512176686,1.433963593,1.718586888,231.6485356,3.881020449,3.950220029,3.718351673,3.768105102,3.766728876,3.609075484,3.999220529,4.154324318,3.846680875,3.835942604,3.89789727,3.706430345
76590,2.773340563,2.342367743,2.061474152,2.755370099,2.4505042,2.692218843,2.303711493,1.763475281,1.756473112,2.280931516,1.753509331,1.843402977,191.5311466,3.979926488,3.976279672,3.819690358,3.964344578,3.911350147,3.779390524,3.947190321,3.957510766,3.685695289,3.915322474,3.876404097,3.678741073
76622,2.759090633,2.325961663,2.048417794,2.737877073,2.428217252,2.668367752,2.291789445,1.749578118,1.742996104,2.267409623,1.737580592,1.827016837,284.1776871,4.212137262,4.211993481,4.059578122,4.193647392,4.142636392,4.014873586,4.180729262,4.195277753,3.926585343,4.144666702,4.107822045,3.913782638
76669,2.533668113,2.207032839,2.086316764,2.40887996,2.111273275,2.322987048,2.385714382,2.030527844,2.057754845,2.293928286,1.926715215,2.027820126,242.2567526,3.840530321,3.819700177,3.706419769,3.782943711,3.720320699,3.638248971,3.820563037,3.819237742,3.650540633,3.724626135,3.666973651,3.574336412
76674,2.854969687,2.577674933,2.357283487,2.806725746,2.571206929,2.611395944,2.577325431,2.222074663,2.168426373,2.554344666,2.21575036,2.196602024,554.6944773,4.474507565,4.453239999,4.376328169,4.484070618,4.418952736,4.330807241,4.423247534,4.409309374,4.279717859,4.431222452,4.381077647,4.270067993
76676,2.969968945,2.552124207,2.25450762,2.969389903,2.691368134,2.940658876,2.489002661,1.961729846,1.952282557,2.474786817,1.962378807,2.054487441,951.3757276,4.333910309,4.308444841,4.139620643,4.336934294,4.273193565,4.126113701,4.297728657,4.281808416,4.01104771,4.29214555,4.241561131,4.036997963
76703,2.87673742,2.578959849,2.362109214,2.819437037,2.55677786,2.605533526,2.598079942,2.23101159,2.194318779,2.567979749,2.213804893,2.211957007,196.8811586,4.146757062,4.113821614,4.000557917,4.156395588,4.08045517,3.953450507,4.111398949,4.095722278,3.924739958,4.109314853,4.056205086,3.904170643
76869,2.777630745,2.343350268,2.067682257,2.754624712,2.442346804,2.681609487,2.31164619,1.768403415,1.7620442,2.286380394,1.75527578,1.844450084,155.4075189,4.115621983,4.117456237,3.96790045,4.095582023,4.04580047,3.920760032,4.085206082,4.102113049,3.835939279,4.046915455,4.011354311,3.81987788
76914,2.7750588,2.343723721,2.063378668,2.756550916,2.450887736,2.692344451,2.305811393,1.765239454,1.758305836,2.282765846,1.754937776,1.84475501,137.7660151,4.238647748,4.235666801,4.079880324,4.222548991,4.169956013,4.038784224,4.20619951,4.217312493,3.946112796,4.173594785,4.135102886,3.938120517
77001,2.691071221,2.26151262,1.978534256,2.675189855,2.37341533,2.616148537,2.219968315,1.681058592,1.673816638,2.19822882,1.67239661,1.762607577,205.4240409,4.03363209,4.026070153,3.864874243,4.020580366,3.964906671,3.828551086,3.998683862,4.004438713,3.729105468,3.970312179,3.92842059,3.727057384
77079,2.680554375,2.258445941,1.965657881,2.674709359,2.388352787,2.63550122,2.202815582,1.671185777,1.662510805,2.186008489,1.668671221,1.760153009,2550.084609,4.266601066,4.248084119,4.081020235,4.263597252,4.203009649,4.058973013,4.230735555,4.223129514,3.948773353,4.216745312,4.169654021,3.964773372
77082,2.781099188,2.354406761,2.067424596,2.769206669,2.473499807,2.718024441,2.30728707,1.771119736,1.763300894,2.287503161,1.764917849,1.855634056,367.9488191,4.2613577,4.250456812,4.087372953,4.251814808,4.194925169,4.055981059,4.226564603,4.228139788,3.953006794,4.203327291,4.160255087,3.957510886
77134,2.891034761,2.46634947,2.176740159,2.88184161,2.590281521,2.835996007,2.415441609,1.881240106,1.873040894,2.396985947,1.876690931,1.967752768,477.0955638,4.053948467,4.039794671,3.874849907,4.047238331,3.988780599,3.847496748,4.018683272,4.016317347,3.741274624,3.999474,3.954710293,3.750828905
77154,2.727949886,2.297922671,2.015623952,2.711370952,2.40857237,2.65095512,2.257339451,1.71798686,1.71081216,2.23524879,1.708888808,1.798983785,177.9851199,4.215262411,4.209613731,4.050594144,4.201126984,4.146854314,4.012557219,4.181548412,4.189512838,3.915804505,4.151718622,4.111420583,3.911742758
77213,2.124909607,2.128736408,2.098505983,1.995956915,2.112618287,2.61556588,1.836166578,1.738866572,1.819234372,1.732853176,1.654557135,1.939133267,252.9857424,3.946328907,4.01627314,3.784476742,3.832744622,3.831832756,3.674516821,4.064854284,4.220958377,3.913095478,3.900775367,3.963388664,3.771887825
77296,2.774279345,2.342043574,2.063087946,2.754443286,2.446794803,2.687634191,2.305975655,1.764576715,1.757837238,2.282281078,1.75344593,1.843093886,127.7302253,4.104554299,4.102164611,3.946558809,4.087532583,4.034942465,3.904232832,4.071747005,4.0836867,3.812160106,4.037727127,3.999163462,3.802388222
77356,2.682254359,2.251112135,1.970474409,2.664033566,2.358795557,2.600390797,2.212802669,1.67240931,1.665439714,2.189899164,1.662287092,1.752145679,111.4757811,4.251462121,4.248104882,4.091840929,4.23564473,4.182815595,4.051185074,4.218833995,4.229502401,3.957917562,4.186628383,4.147884609,3.950496599
77363,2.700152919,2.278538939,1.985163262,2.694933629,2.409559867,2.656967792,2.222021749,1.690890673,1.682122688,2.205521902,1.688754052,1.780310319,641.5894352,4.107513134,4.08825957,3.921056497,4.10519062,4.044300895,3.899949791,4.071670404,4.063169127,3.789264933,4.058641221,4.011219538,3.806392658
77372,2.896924138,2.466805116,2.184641421,2.880212817,2.577215408,2.819536791,2.426406018,1.886967334,1.879811058,2.404250327,1.877787032,1.967864507,333.223018,4.081299463,4.075769329,3.916844491,4.067048278,4.012827032,3.878641882,4.04759873,4.055710521,3.782036712,4.017599675,3.977353399,3.777753419
77391,2.878723796,2.449499982,2.166033812,2.863294744,2.562227318,2.805140302,2.407316061,1.868720587,1.861385478,2.385790291,1.86033585,1.950582231,224.6495419,4.160312143,4.153588322,3.993771215,4.14721069,4.092467118,3.957204279,4.12647877,4.133109009,3.859175585,4.09815535,4.057375811,3.857062403
77410,2.574163346,2.228129555,2.080007218,2.444773622,2.124946371,2.300192479,2.434951102,2.061740293,2.065283574,2.340392933,1.957994569,2.032925698,127.0683474,3.910400888,3.960736389,3.916946814,3.821256907,3.821215387,3.801328315,3.907669393,3.978914026,3.858571419,3.780794482,3.78313523,3.732953953
77412,2.730902531,2.300283606,2.018859692,2.713455259,2.409365648,2.651332003,2.26090316,1.720996458,1.713929147,2.23838223,1.711357112,1.80132633,142.873058,4.065357161,4.060985777,3.903493547,4.050305428,3.996850353,3.86402507,4.0322679,4.041734955,3.769200428,4.001148984,3.961736155,3.763315957
77423,2.921537203,2.488721717,2.210149321,2.901117553,2.592440062,2.832733035,2.453757968,1.911750282,1.904910478,2.429872466,1.90046853,1.98978458,114.1352793,4.050860809,4.048935831,3.894519396,4.033892397,3.98171321,3.852078581,4.018715983,4.031159195,3.760513811,3.984490427,3.946360257,3.750433557
77487,2.824641334,2.396782831,2.11139041,2.811136275,2.512977726,2.756771836,2.351916364,1.814622768,1.807023338,2.33133757,1.807427696,1.897929453,305.0495892,4.210046964,4.20117663,4.03969334,4.198825897,4.143014806,4.005841992,4.175772769,4.179789016,3.905265652,4.150150091,4.108238871,3.906659018
77492,2.782180385,2.352610017,2.069643135,2.766249958,2.464434074,2.707108251,2.311121577,1.7721981,1.764924335,2.289347049,1.76350171,1.853675211,242.4512439,4.072272948,4.066339983,3.907488658,4.058621979,4.004398487,3.87004841,4.038846113,4.046398864,3.773226164,4.009754612,3.969539112,3.770011537
77687,2.940530692,2.521563409,2.225167273,2.93859371,2.658407867,2.907156301,2.46038015,1.931948382,1.922698927,2.445495161,1.931785394,2.023733213,773.321596,4.062233018,4.038683417,3.870362857,4.063651274,4.000818477,3.854547192,4.026201213,4.012553323,3.740824278,4.018396056,3.968825566,3.764144304
77833,2.774362723,2.3471771,2.060862525,2.761796193,2.465058174,2.709283845,2.301001677,1.764356943,1.756635509,2.28088704,1.757740984,1.848372272,395.527764,4.104108675,4.09387389,3.931078396,4.093915095,4.037291609,3.898788974,4.069315306,4.07171765,3.796419951,4.045138271,4.002344384,3.799768993
77837,2.775115245,2.353035488,2.060213454,2.769307224,2.483008018,2.730172595,2.297353002,1.765752177,1.757072574,2.280564308,1.763260082,1.854746969,614.6066142,4.108112902,4.089525372,3.922399695,4.105156968,4.044524327,3.900427802,4.072217006,4.064529241,3.790141867,4.058292469,4.011151155,3.806230405
77938,2.840669669,2.409524328,2.128892218,2.822454016,2.517214215,2.758822537,2.371211293,1.830815655,1.823856416,2.348313445,1.820697721,1.910565941,144.7194191,4.065663409,4.061883552,3.904818356,4.049979513,3.996740871,3.864463903,4.032575944,4.042794933,3.770353808,4.000521619,3.961315916,3.763260834
77939,2.880971141,2.449027478,2.169619096,2.861593703,2.554604809,2.795685784,2.412332327,1.871201907,1.86442419,2.38887007,1.860360553,1.950090192,225.4535622,4.009475616,4.005582853,3.848296985,3.993264517,3.939551063,3.80721976,3.975650386,3.985848496,3.713077639,3.942709664,3.902850563,3.704752868
77951,2.694243834,2.269738723,1.9799017,2.685292612,2.394102262,2.639926446,2.218492137,1.684469294,1.676240874,2.20015694,1.680068262,1.771164782,806.2439469,4.086719015,4.072096465,3.906661502,4.080317077,4.021546749,3.879802644,4.05121955,4.048312622,3.77294057,4.032433897,3.987325121,3.78308825
77980,2.736149534,2.303545724,2.023647621,2.716625486,2.4089235,2.64912687,2.267937827,1.725967414,1.718684011,2.244697043,1.715679396,1.804630896,163.8660901,4.121667374,4.116984197,3.9599754,4.107127848,4.053170592,3.921066645,4.088537686,4.097705854,3.82459227,4.057129637,4.016999226,3.818610618
78044,2.694217917,2.265447149,1.981336887,2.679446092,2.379355631,2.622587264,2.222353253,1.684189044,1.676781002,2.201155752,1.676213091,1.766560815,250.2494708,3.997143095,3.989048086,3.827558817,3.984887452,3.929173328,3.792358198,3.962485376,3.967533592,3.692274305,3.93532005,3.893462901,3.691824603
78063,2.719856044,2.288648077,2.008109861,2.70153655,2.396153223,2.637699848,2.250474823,1.71002048,1.703062196,2.227522184,1.699836475,1.789679993,155.7722485,4.069784136,4.066594338,3.910576451,4.053859163,4.001149862,3.869741288,4.037262599,4.048123409,3.776762952,4.004908019,3.966293855,3.769114606
78104,2.902381341,2.468455617,2.192202817,2.879933982,2.568468123,2.808011035,2.435983593,1.89305678,1.886630589,2.410994568,1.88028208,1.969540141,150.1991222,4.167444658,4.168594486,4.01796377,4.14790181,4.097660605,3.971628438,4.136623059,4.152726301,3.88554606,4.099039018,4.062993368,3.870552732
78126,2.783770572,2.35533289,2.070748873,2.769453989,2.470066517,2.713490022,2.311598595,1.773750443,1.766261973,2.290620129,1.766054178,1.85644799,269.9059505,4.016874828,4.008955122,3.84822223,4.004841509,3.949517859,3.813190503,3.982819021,3.987986715,3.713746506,3.956034491,3.914643407,3.713627031
78151,2.646506352,2.21876776,1.932796657,2.633424732,2.335735158,2.579510696,2.173582109,1.636344221,1.628559909,2.153307909,1.629602181,1.719957037,333.0494643,4.177982624,4.167039528,4.003217661,4.168159949,4.110817815,3.971583495,4.142513532,4.144152188,3.867480807,4.11852795,4.074874945,3.871354196
78161,2.858148561,2.427955262,2.145899609,2.841319536,2.538155812,2.780410893,2.387715893,1.848206838,1.841054667,2.365498926,1.838952159,1.929004173,167.9859606,4.03924346,4.034279763,3.876293787,4.024745534,3.971015802,3.83761907,4.006054019,4.014788392,3.742048238,3.97574132,3.936045374,3.737218316
78253,2.628785609,2.195396898,1.918270667,2.607170104,2.2969226,2.536873928,2.161778256,1.619332723,1.612799718,2.137199433,1.607082086,1.696458905,85.00862542,4.085382291,4.085736851,3.93405046,4.066524543,4.015838862,3.888758622,4.054247496,4.069383393,3.801343578,4.017661634,3.98116096,3.787766129
78308,2.89408019,2.459539872,2.184303843,2.870666712,2.557793909,2.796855773,2.428396906,1.884923871,1.878617626,2.402930479,1.871538929,1.960655457,70.20113194,3.920583895,3.922749365,3.773630832,3.900232535,3.85061879,3.726024081,3.890274405,3.907592314,3.64176561,3.851523658,3.816128581,3.625058301
78359,2.715871052,2.285782163,2.003574355,2.699204865,2.396273576,2.638617746,2.245320926,1.705910616,1.698750015,2.223187959,1.696758556,1.786843573,179.1295578,4.00822434,4.00257628,3.843492778,3.994038534,3.939727653,3.805399503,3.97444075,3.982418176,3.708607105,3.944529516,3.904182966,3.704454842
78379,2.909547478,2.475007611,2.199770908,2.88613366,2.573261302,2.812321933,2.443864772,1.900392118,1.89408486,2.418397875,1.887006867,1.976122484,152.817312,4.159001273,4.161206778,4.012174965,4.138638219,4.089065142,3.964539705,4.128738741,4.146098272,3.880369937,4.089975603,4.054625931,3.863630965
78497,2.8992209,2.469029714,2.186971048,2.882395696,2.579236943,2.821494659,2.428785321,1.889278302,1.882126502,2.406570485,1.880026087,1.970079335,168.1245492,4.191767825,4.186768465,4.028713025,4.177282599,4.123519059,3.990066524,4.158540789,4.167237131,3.894422254,4.128243305,4.088509726,3.889624512
78518,2.881329154,2.451154087,2.169071994,2.864529827,2.561407344,2.803679969,2.41087469,1.871382961,1.864230598,2.388673419,1.862147131,1.952206254,209.4124396,4.070305347,4.065172114,3.906878369,4.055875819,4.001992782,3.868343719,4.036951007,4.045501759,3.772441169,4.006723519,3.966856903,3.767773448
